,Date,Price,Open,High,Low,Volume,Chg
410,"Sep 03, 2021",72.982,73.024,73.156,72.934,4.18K,-0.02%
411,"Sep 02, 2021",72.993,72.987,73.126,72.940,4.52K,0.00%
412,"Sep 01, 2021",72.990,72.992,73.160,72.913,5.01K,0.06%
413,"Aug 31, 2021",72.947,73.421,73.421,72.907,2.39K,-0.47%
414,"Aug 30, 2021",73.292,73.451,73.563,73.188,5.17K,-0.24%
415,"Aug 27, 2021",73.470,74.150,74.207,73.455,20.69K,-0.92%
416,"Aug 26, 2021",74.150,74.100,74.275,74.094,2.19K,0.05%
417,"Aug 25, 2021",74.110,74.145,74.305,74.120,2.14K,-0.03%
418,"Aug 24, 2021",74.133,74.106,74.232,74.087,1.92K,0.02%
419,"Aug 23, 2021",74.120,74.274,74.309,74.084,2.12K,-0.31%
420,"Aug 20, 2021",74.347,74.385,74.480,74.325,2.38K,-0.03%
421,"Aug 19, 2021",74.370,74.285,74.458,74.261,1.05K,0.12%
422,"Aug 18, 2021",74.280,74.338,74.354,74.227,1.92K,-0.12%
423,"Aug 17, 2021",74.370,74.145,74.394,74.133,2.25K,0.28%
424,"Aug 16, 2021",74.160,74.224,74.297,74.117,0.85K,-0.11%
425,"Aug 13, 2021",74.239,74.266,74.326,74.240,3.14K,-0.10%
426,"Aug 12, 2021",74.310,74.100,74.339,74.100,4.21K,0.08%
427,"Aug 11, 2021",74.253,74.425,74.495,74.201,4.00K,-0.24%
428,"Aug 10, 2021",74.430,74.453,74.507,74.334,4.42K,-0.07%
429,"Aug 09, 2021",74.480,74.262,74.502,74.197,3.36K,0.32%
430,"Aug 06, 2021",74.240,74.082,74.247,74.045,2.41K,0.19%
431,"Aug 05, 2021",74.098,74.175,74.290,74.086,2.41K,-0.07%
432,"Aug 04, 2021",74.149,74.218,74.261,74.081,4.22K,-0.13%
433,"Aug 03, 2021",74.249,74.335,74.382,74.203,4.25K,-0.14%
434,"Aug 02, 2021",74.354,74.368,74.434,74.316,3.96K,0.02%
435,"Jul 30, 2021",74.337,74.252,74.450,74.245,4.27K,0.12%
436,"Jul 29, 2021",74.245,74.382,74.431,74.218,4.20K,-0.33%
437,"Jul 28, 2021",74.490,74.546,74.549,74.309,4.09K,-0.01%
438,"Jul 27, 2021",74.498,74.275,74.545,74.275,4.57K,0.23%
439,"Jul 26, 2021",74.330,74.462,74.537,74.330,4.14K,-0.13%
440,"Jul 23, 2021",74.425,74.467,74.577,74.374,2.41K,-0.03%
